timestamp, utilization.gpu [%], utilization.memory [%], memory.used [MiB], temperature.gpu
2026/03/24 10:13:45.542, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:13:45.545, 12 %, 7 %, 1597 MiB, 82
2026/03/24 10:13:50.547, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:13:50.547, 91 %, 39 %, 1597 MiB, 83
2026/03/24 10:13:55.548, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:13:55.548, 83 %, 23 %, 1597 MiB, 84
2026/03/24 10:14:00.549, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:14:00.549, 89 %, 43 %, 1597 MiB, 84
2026/03/24 10:14:05.549, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:14:05.549, 80 %, 29 %, 1597 MiB, 84
2026/03/24 10:14:10.550, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:14:10.550, 93 %, 34 %, 1597 MiB, 84
2026/03/24 10:14:15.551, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:14:15.551, 78 %, 26 %, 1597 MiB, 85
2026/03/24 10:14:20.552, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:14:20.552, 92 %, 27 %, 1597 MiB, 84
2026/03/24 10:14:25.552, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:14:25.553, 77 %, 35 %, 1597 MiB, 84
2026/03/24 10:14:30.553, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:14:30.553, 89 %, 23 %, 1597 MiB, 85
2026/03/24 10:14:35.554, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:14:35.554, 93 %, 38 %, 1597 MiB, 84
2026/03/24 10:14:40.555, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:14:40.555, 84 %, 37 %, 1597 MiB, 84
2026/03/24 10:14:45.556, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:14:45.556, 85 %, 35 %, 1597 MiB, 84
2026/03/24 10:14:50.557, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:14:50.557, 85 %, 23 %, 1597 MiB, 84
2026/03/24 10:14:55.558, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:14:55.558, 89 %, 24 %, 1597 MiB, 84
2026/03/24 10:15:00.559, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:15:00.559, 67 %, 24 %, 1597 MiB, 83
2026/03/24 10:15:05.560, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:15:05.561, 86 %, 41 %, 1597 MiB, 84
2026/03/24 10:15:10.561, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:15:10.561, 92 %, 25 %, 1597 MiB, 84
2026/03/24 10:15:15.562, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:15:15.562, 87 %, 35 %, 1597 MiB, 84
2026/03/24 10:15:20.563, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:15:20.563, 86 %, 23 %, 1597 MiB, 84
2026/03/24 10:15:25.564, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:15:25.564, 78 %, 27 %, 1597 MiB, 84
2026/03/24 10:15:30.565, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:15:30.565, 86 %, 37 %, 1597 MiB, 85
2026/03/24 10:15:35.565, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:15:35.566, 85 %, 23 %, 1597 MiB, 84
2026/03/24 10:15:40.566, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:15:40.566, 92 %, 35 %, 1597 MiB, 85
2026/03/24 10:15:45.567, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:15:45.567, 80 %, 34 %, 1597 MiB, 84
2026/03/24 10:15:50.568, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:15:50.568, 85 %, 41 %, 1597 MiB, 84
2026/03/24 10:15:55.568, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:15:55.569, 80 %, 23 %, 1597 MiB, 85
2026/03/24 10:16:00.569, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:16:00.570, 83 %, 33 %, 1597 MiB, 84
2026/03/24 10:16:05.570, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:16:05.570, 92 %, 37 %, 1597 MiB, 84
2026/03/24 10:16:10.571, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:16:10.571, 77 %, 25 %, 1597 MiB, 84
2026/03/24 10:16:15.572, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:16:15.572, 92 %, 41 %, 1597 MiB, 84
2026/03/24 10:16:20.573, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:16:20.573, 86 %, 40 %, 1597 MiB, 84
2026/03/24 10:16:25.573, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:16:25.574, 77 %, 33 %, 1597 MiB, 84
2026/03/24 10:16:30.574, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:16:30.574, 89 %, 27 %, 1597 MiB, 84
2026/03/24 10:16:35.575, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:16:35.575, 86 %, 36 %, 1597 MiB, 84
2026/03/24 10:16:40.576, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:16:40.576, 85 %, 40 %, 1597 MiB, 85
2026/03/24 10:16:45.577, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:16:45.577, 86 %, 42 %, 1597 MiB, 84
2026/03/24 10:16:50.578, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:16:50.578, 77 %, 23 %, 1597 MiB, 84
2026/03/24 10:16:55.578, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:16:55.579, 91 %, 42 %, 1597 MiB, 84
2026/03/24 10:17:00.579, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:17:00.579, 84 %, 35 %, 1597 MiB, 85
2026/03/24 10:17:05.580, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:17:05.580, 85 %, 24 %, 1597 MiB, 84
2026/03/24 10:17:10.581, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:17:10.581, 76 %, 23 %, 1597 MiB, 85
2026/03/24 10:17:15.582, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:17:15.582, 81 %, 39 %, 1597 MiB, 84
2026/03/24 10:17:20.583, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:17:20.583, 82 %, 23 %, 1597 MiB, 84
2026/03/24 10:17:25.583, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:17:25.584, 93 %, 27 %, 1597 MiB, 84
2026/03/24 10:17:30.585, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:17:30.585, 92 %, 24 %, 1597 MiB, 84
2026/03/24 10:17:35.586, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:17:35.586, 93 %, 33 %, 1597 MiB, 83
2026/03/24 10:17:40.587, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:17:40.587, 84 %, 31 %, 1597 MiB, 85
2026/03/24 10:17:45.588, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:17:45.588, 83 %, 39 %, 1597 MiB, 84
2026/03/24 10:17:50.589, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:17:50.589, 84 %, 35 %, 1597 MiB, 84
2026/03/24 10:17:55.590, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:17:55.590, 84 %, 24 %, 1597 MiB, 84
2026/03/24 10:18:00.592, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:18:00.592, 83 %, 40 %, 1597 MiB, 84
2026/03/24 10:18:05.593, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:18:05.593, 84 %, 30 %, 1597 MiB, 84
2026/03/24 10:18:10.594, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:18:10.594, 80 %, 33 %, 1597 MiB, 84
2026/03/24 10:18:15.595, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:18:15.595, 82 %, 28 %, 1597 MiB, 85
2026/03/24 10:18:20.596, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:18:20.596, 89 %, 31 %, 1597 MiB, 83
2026/03/24 10:18:25.597, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:18:25.597, 85 %, 27 %, 1597 MiB, 84
2026/03/24 10:18:30.598, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:18:30.598, 80 %, 31 %, 1597 MiB, 83
2026/03/24 10:18:35.598, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:18:35.599, 85 %, 36 %, 1597 MiB, 84
2026/03/24 10:18:40.599, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:18:40.599, 81 %, 31 %, 1597 MiB, 84
2026/03/24 10:18:45.600, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:18:45.600, 83 %, 24 %, 1597 MiB, 84
2026/03/24 10:18:50.601, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:18:50.601, 89 %, 43 %, 1597 MiB, 84
2026/03/24 10:18:55.602, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:18:55.602, 81 %, 23 %, 1597 MiB, 84
2026/03/24 10:19:00.603, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:19:00.603, 84 %, 41 %, 1597 MiB, 84
2026/03/24 10:19:05.603, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:19:05.604, 92 %, 42 %, 1597 MiB, 85
2026/03/24 10:19:10.605, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:19:10.605, 83 %, 39 %, 1597 MiB, 85
2026/03/24 10:19:15.605, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:19:15.606, 84 %, 41 %, 1597 MiB, 84
2026/03/24 10:19:20.606, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:19:20.606, 69 %, 27 %, 1597 MiB, 84
2026/03/24 10:19:25.607, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:19:25.607, 76 %, 33 %, 1597 MiB, 85
2026/03/24 10:19:30.608, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:19:30.608, 86 %, 23 %, 1597 MiB, 84
2026/03/24 10:19:35.609, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:19:35.609, 83 %, 40 %, 1597 MiB, 85
2026/03/24 10:19:40.610, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:19:40.610, 92 %, 28 %, 1597 MiB, 84
2026/03/24 10:19:45.610, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:19:45.611, 90 %, 43 %, 1597 MiB, 84
2026/03/24 10:19:50.611, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:19:50.611, 77 %, 36 %, 1597 MiB, 85
2026/03/24 10:19:55.613, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:19:55.613, 83 %, 34 %, 1597 MiB, 84
2026/03/24 10:20:00.613, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:20:00.614, 85 %, 24 %, 1597 MiB, 85
2026/03/24 10:20:05.614, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:20:05.614, 85 %, 23 %, 1597 MiB, 84
2026/03/24 10:20:10.615, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:20:10.615, 78 %, 33 %, 1597 MiB, 84
2026/03/24 10:20:15.616, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:20:15.616, 84 %, 36 %, 1597 MiB, 84
2026/03/24 10:20:20.617, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:20:20.617, 93 %, 32 %, 1597 MiB, 85
2026/03/24 10:20:25.618, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:20:25.618, 88 %, 23 %, 1597 MiB, 84
2026/03/24 10:20:30.618, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:20:30.619, 80 %, 35 %, 1597 MiB, 84
2026/03/24 10:20:35.619, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:20:35.619, 87 %, 24 %, 1597 MiB, 85
2026/03/24 10:20:40.620, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:20:40.620, 72 %, 24 %, 1597 MiB, 84
2026/03/24 10:20:45.621, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:20:45.621, 77 %, 32 %, 1597 MiB, 84
2026/03/24 10:20:50.622, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:20:50.622, 78 %, 33 %, 1597 MiB, 84
2026/03/24 10:20:55.622, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:20:55.623, 91 %, 33 %, 1597 MiB, 85
2026/03/24 10:21:00.623, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:21:00.623, 92 %, 24 %, 1597 MiB, 84
2026/03/24 10:21:05.624, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:21:05.624, 92 %, 38 %, 1597 MiB, 84
2026/03/24 10:21:10.625, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:21:10.625, 92 %, 38 %, 1597 MiB, 84
2026/03/24 10:21:15.626, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:21:15.626, 85 %, 23 %, 1597 MiB, 84
2026/03/24 10:21:20.626, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:21:20.627, 92 %, 32 %, 1597 MiB, 84
2026/03/24 10:21:25.627, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:21:25.627, 69 %, 24 %, 1597 MiB, 84
2026/03/24 10:21:30.628, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:21:30.628, 79 %, 31 %, 1597 MiB, 85
2026/03/24 10:21:35.629, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:21:35.629, 84 %, 23 %, 1597 MiB, 84
2026/03/24 10:21:40.629, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:21:40.630, 83 %, 33 %, 1597 MiB, 84
2026/03/24 10:21:45.630, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:21:45.630, 88 %, 42 %, 1597 MiB, 84
2026/03/24 10:21:50.631, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:21:50.631, 84 %, 24 %, 1597 MiB, 84
2026/03/24 10:21:55.631, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:21:55.631, 89 %, 43 %, 1597 MiB, 84
2026/03/24 10:22:00.632, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:22:00.632, 92 %, 41 %, 1597 MiB, 84
2026/03/24 10:22:05.633, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:22:05.633, 92 %, 44 %, 1597 MiB, 84
2026/03/24 10:22:10.634, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:22:10.634, 73 %, 23 %, 1597 MiB, 84
2026/03/24 10:22:15.635, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:22:15.635, 84 %, 26 %, 1597 MiB, 84
2026/03/24 10:22:20.635, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:22:20.636, 85 %, 23 %, 1597 MiB, 84
2026/03/24 10:22:25.636, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:22:25.637, 84 %, 33 %, 1597 MiB, 85
2026/03/24 10:22:30.637, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:22:30.637, 88 %, 24 %, 1597 MiB, 84
2026/03/24 10:22:35.638, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:22:35.638, 79 %, 32 %, 1597 MiB, 84
2026/03/24 10:22:40.639, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:22:40.639, 85 %, 23 %, 1597 MiB, 84
2026/03/24 10:22:45.640, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:22:45.640, 92 %, 43 %, 1597 MiB, 84
2026/03/24 10:22:50.641, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:22:50.641, 92 %, 34 %, 1597 MiB, 84
2026/03/24 10:22:55.642, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:22:55.642, 74 %, 24 %, 1597 MiB, 84
2026/03/24 10:23:00.643, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:23:00.643, 93 %, 36 %, 1597 MiB, 84
2026/03/24 10:23:05.644, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:23:05.644, 78 %, 25 %, 1597 MiB, 84
2026/03/24 10:23:10.644, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:23:10.645, 92 %, 43 %, 1597 MiB, 84
2026/03/24 10:23:15.645, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:23:15.645, 85 %, 30 %, 1597 MiB, 84
2026/03/24 10:23:20.646, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:23:20.647, 85 %, 24 %, 1597 MiB, 84
2026/03/24 10:23:25.648, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:23:25.648, 84 %, 23 %, 1597 MiB, 85
2026/03/24 10:23:30.649, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:23:30.649, 82 %, 23 %, 1597 MiB, 85
2026/03/24 10:23:35.650, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:23:35.650, 87 %, 23 %, 1597 MiB, 85
2026/03/24 10:23:40.651, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:23:40.651, 85 %, 40 %, 1597 MiB, 84
2026/03/24 10:23:45.651, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:23:45.652, 93 %, 36 %, 1597 MiB, 84
2026/03/24 10:23:50.652, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:23:50.652, 72 %, 30 %, 1597 MiB, 84
2026/03/24 10:23:55.653, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:23:55.653, 84 %, 34 %, 1597 MiB, 84
2026/03/24 10:24:00.655, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:24:00.655, 81 %, 27 %, 1597 MiB, 84
2026/03/24 10:24:05.655, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:24:05.655, 92 %, 44 %, 1597 MiB, 84
2026/03/24 10:24:10.656, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:24:10.656, 92 %, 43 %, 1597 MiB, 84
2026/03/24 10:24:15.657, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:24:15.657, 87 %, 23 %, 1597 MiB, 84
2026/03/24 10:24:20.658, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:24:20.658, 83 %, 39 %, 1597 MiB, 84
2026/03/24 10:24:25.658, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:24:25.659, 80 %, 24 %, 1597 MiB, 84
2026/03/24 10:24:30.659, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:24:30.660, 82 %, 23 %, 1597 MiB, 84
2026/03/24 10:24:35.660, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:24:35.660, 89 %, 24 %, 1597 MiB, 84
2026/03/24 10:24:40.661, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:24:40.661, 85 %, 26 %, 1597 MiB, 84
2026/03/24 10:24:45.662, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:24:45.662, 85 %, 39 %, 1597 MiB, 84
2026/03/24 10:24:50.663, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:24:50.663, 86 %, 26 %, 1597 MiB, 84
2026/03/24 10:24:55.664, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:24:55.664, 92 %, 34 %, 1597 MiB, 84
2026/03/24 10:25:00.664, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:25:00.664, 90 %, 43 %, 1597 MiB, 84
2026/03/24 10:25:05.665, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:25:05.665, 89 %, 31 %, 1597 MiB, 84
2026/03/24 10:25:10.666, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:25:10.666, 84 %, 28 %, 1597 MiB, 85
2026/03/24 10:25:15.667, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:25:15.667, 93 %, 35 %, 1597 MiB, 84
2026/03/24 10:25:20.668, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:25:20.668, 85 %, 40 %, 1597 MiB, 84
2026/03/24 10:25:25.668, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:25:25.668, 85 %, 40 %, 1597 MiB, 84
2026/03/24 10:25:30.669, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:25:30.669, 92 %, 39 %, 1597 MiB, 84
2026/03/24 10:25:35.670, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:25:35.670, 75 %, 23 %, 1597 MiB, 84
2026/03/24 10:25:40.671, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:25:40.671, 93 %, 41 %, 1597 MiB, 84
2026/03/24 10:25:45.671, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:25:45.672, 81 %, 25 %, 1597 MiB, 83
2026/03/24 10:25:50.672, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:25:50.672, 93 %, 39 %, 1597 MiB, 84
2026/03/24 10:25:55.673, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:25:55.673, 93 %, 34 %, 1597 MiB, 84
2026/03/24 10:26:00.674, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:26:00.674, 87 %, 23 %, 1597 MiB, 84
2026/03/24 10:26:05.674, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:26:05.674, 91 %, 43 %, 1597 MiB, 84
2026/03/24 10:26:10.675, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:26:10.675, 54 %, 36 %, 1597 MiB, 84
2026/03/24 10:26:15.676, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:26:15.676, 55 %, 38 %, 1597 MiB, 85
2026/03/24 10:26:20.677, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:26:20.677, 50 %, 34 %, 1597 MiB, 85
2026/03/24 10:26:25.677, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:26:25.678, 43 %, 29 %, 1597 MiB, 85
2026/03/24 10:26:30.678, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:26:30.678, 54 %, 36 %, 1597 MiB, 84
2026/03/24 10:26:35.679, 0 %, 0 %, 7432 MiB, 40
2026/03/24 10:26:35.679, 40 %, 28 %, 1597 MiB, 84
